track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
B.B.N.,LGoony,2017.0,0.011,0.768,187000.0,0.8390000000000001,F#/Gb,0.487,-3.605,0.168,124.146,0.395,False,0
Srce Na Cesti,Jura Stublić,2012.0,0.0133,0.604,242307.0,0.535,A,0.277,-8.763,0.0391,149.125,0.4970000000000001,False,0
Continente,Jefferson Moraes,2015.0,0.146,0.684,178533.0,0.75,E,0.768,-2.797,0.0295,111.927,0.491,False,0
For The Thrill (feat. Becky G) - LNY TNZ Remix,Yellow Claw,2016.0,0.0517,0.531,238400.0,0.983,F,0.15,-3.583,0.0615,150.016,0.573,False,0
Spinnstub'nweisen,Wetterstoa Musikanten,2010.0,0.976,0.642,161000.0,0.0711,C,0.114,-19.596,0.0823,121.105,0.207,False,0
Revenge of the Qquikka,Das Sipoolaiset,2018.0,0.959,0.152,158690.0,0.182,C#/Db,0.0706,-20.096,0.0464,79.355,0.145,False,0
Hotline,Ufo361,2018.0,0.00301,0.825,183222.0,0.513,F,0.117,-6.25,0.0453,138.983,0.184,False,0
Defective Magnet,François Ier,2015.0,0.0045,0.6509999999999999,340511.0,0.711,D,0.122,-13.376,0.0489,123.012,0.25,False,0
Darlin’,The Beach Boys,2018.0,0.00552,0.605,138608.0,0.8190000000000001,B,0.359,-4.308,0.0263,127.563,0.931,False,0
El Muchacho Del Rzr,Banda La Colmena De Súchil,2018.0,0.491,0.7559999999999999,145187.0,0.674,D#/Eb,0.0491,-5.292000000000002,0.0863,119.947,0.965,False,0
T.G.I.F.,Skafield,2010.0,0.00121,0.595,166747.0,0.984,A,0.605,-3.978,0.077,128.049,0.657,False,0
I Need My Memory Back (feat. Aja Volkman),The Glitch Mob,2014.0,0.000423,0.653,347550.0,0.892,G,0.151,-4.989,0.0842,120.991,0.1639999999999999,False,0
catch me,fcj,2018.0,0.7190000000000001,0.618,182771.0,0.496,F#/Gb,0.0949,-8.205,0.0448,180.09400000000005,0.224,False,0
Schlaf cd für kinder,Schlaf Baby Schlaf Buch,2018.0,0.943,0.0975,233000.0,0.104,D#/Eb,0.078,-20.528,0.0413,88.691,0.0354,False,0
Witaminki dla chłopczyka i dziewczynki,Zespół Dziecięcy Fasolki,2014.0,0.129,0.639,122693.0,0.898,E,0.389,-4.545,0.0576,147.893,0.933,False,0
Aurora - DJ Xquizit & Kangaroo Remix,Emrah Barut,2014.0,0.0083,0.812,430293.0,0.7879999999999999,A#/Bb,0.0679,-6.855,0.0506,129.995,0.371,False,0
"Würg, Rico, würg! - Teil 1",Die Pinguine aus Madagascar,2010.0,0.41,0.6890000000000001,210200.0,0.631,C#/Db,0.636,-8.978,0.913,63.785,0.634,False,0
N'qaf morines pasha ka dal,Gjovalin Prroni,2016.0,0.424,0.595,223469.0,0.921,F#/Gb,0.15,-0.853,0.0335,150.232,0.8420000000000001,False,0
House of Night - Versucht - Teil 54,P.C. Cast,2011.0,0.461,0.6940000000000001,351653.0,0.291,D#/Eb,0.112,-14.515,0.961,139.063,0.3229999999999999,False,0
Dancer (feat. Brian Lucas) - from Gino Soccio Remake Tribute EP,Ciappy DJ,2018.0,0.000143,0.7,306253.0,0.784,C,0.11,-10.092,0.0488,123.009,0.6759999999999999,False,0
Krach Na Burze,Děti mezi reprákama,2015.0,0.6890000000000001,0.5579999999999999,235485.0,0.453,G,0.119,-10.382,0.0556,128.435,0.8079999999999999,False,0
KZMount2,TRASHCAN LETS GO,2017.0,0.0269,0.511,158866.0,0.21,C#/Db,0.134,-27.342,0.0393,95.336,0.28,False,0
What These Bitches Want - Re-Recorded,DMX,2011.0,0.381,0.6859999999999999,255973.0,0.855,C#/Db,0.125,-6.859,0.27,167.62,0.722,False,0
Oddaj łzy,Studio Listopad,2018.0,0.778,0.406,329444.0,0.291,G#/Ab,0.0971,-12.970999999999998,0.0373,157.19799999999995,0.101,False,0
I zoti i shpise tu rrite ndera,Afrim Muqiqi,2016.0,0.0721,0.513,113493.0,0.889,A,0.619,-2.937,0.0497,97.441,0.946,False,0
Nika Se Perimeno,Zámbó Jimmy,2014.0,0.158,0.6859999999999999,206333.0,0.967,A,0.335,-5.402,0.1369999999999999,149.96,0.745,False,0
Kapitel 119 - Sowas kann auch nur mir passieren,Mhairi McFarlane,2018.0,0.617,0.6409999999999999,171300.0,0.337,D,0.299,-17.993,0.96,88.806,0.324,False,0
In the Air,Quess Zion,2018.0,0.00139,0.315,232107.0,0.496,B,0.115,-10.017,0.0355,132.434,0.126,False,0
Musta Vyö,PastoriPike,2017.0,0.0515,0.7509999999999999,184324.0,0.795,A,0.145,-5.947,0.0719,149.993,0.76,False,0
Ich lieb dich überhaupt nicht mehr - MTV Unplugged,Udo Lindenberg,2011.0,0.513,0.422,323200.0,0.359,A,0.875,-11.093,0.0345,175.845,0.239,False,0
Yanımda Sen Olmayınca,Koray Avcı,2016.0,0.44,0.547,235845.0,0.578,D,0.154,-6.945,0.0279,109.928,0.301,False,0
Any Call (Call Me Any Time),uju,2018.0,0.117,0.684,208066.0,0.846,A,0.0695,-2.452,0.0326,98.015,0.802,False,0
We Don't Play,Aim,2015.0,0.443,0.705,275460.0,0.466,G#/Ab,0.0661,-10.863,0.337,92.969,0.228,False,0
C'que j'aime about toi,Laurie LeBlanc,2015.0,0.452,0.6509999999999999,186173.0,0.7170000000000001,D,0.311,-6.141,0.0296,125.079,0.871,False,0
Hinterm Tellerrand,GReeeN,2018.0,0.32,0.695,209006.0,0.539,E,0.112,-6.725,0.389,74.808,0.482,False,0
Somebody To Love,Mr. Belt & Wezol,2015.0,0.016,0.8,297160.0,0.77,C#/Db,0.0388,-6.87,0.0523,125.004,0.466,False,0
Qiyam,Humood AlKhudher,2014.0,0.303,0.6659999999999999,247868.0,0.767,C#/Db,0.0944,-5.7410000000000005,0.175,124.031,0.441,False,0
Please Don't Go (Tschax Remix),Joel Adams,2017.0,0.246,0.409,230419.0,0.6940000000000001,G,0.456,-5.345,0.0828,99.789,0.375,False,0
$hhmoke,BlastedGrindKings,2016.0,0.0279,0.51,200072.0,0.6940000000000001,A#/Bb,0.6409999999999999,-8.476,0.335,120.153,0.159,False,0
Rolling,H.G. Hustla,2017.0,0.00658,0.6809999999999999,225562.0,0.283,E,0.223,-19.125,0.0568,90.01299999999998,0.199,False,0
Bitter Sweet - Original Mix,Kink,2013.0,0.29,0.65,449010.0,0.527,F#/Gb,0.101,-8.457,0.235,119.982,0.256,False,0
It's a Weird World (Jfl 2005),Dylan Moran,2018.0,0.835,0.52,195227.0,0.593,A#/Bb,0.932,-16.925,0.961,79.208,0.227,False,0
Raven,Pkch,2018.0,0.858,0.586,149841.0,0.607,B,0.107,-8.306000000000001,0.0663,130.077,0.057,False,0
Einzelhaft - salute & Fono Remix,Falco,2017.0,0.177,0.45,287323.0,0.4920000000000001,E,0.126,-10.072,0.0883,149.944,0.146,False,0
No Tears Left to Cry,J.Fla,2018.0,0.0141,0.845,165605.0,0.7070000000000001,A,0.255,-5.869,0.0515,121.973,0.235,False,0
Sydänmaa,Olavi Uusivirta,2013.0,0.0035,0.489,305493.0,0.8140000000000001,C,0.109,-6.494,0.036,136.011,0.3229999999999999,False,0
Sve Bi Me Curice Ljubile,Magazin,2013.0,0.193,0.882,168093.0,0.624,G,0.12,-6.555,0.0267,111.005,0.962,False,0
Bring Me the Night,Sam Tsui,2013.0,0.687,0.393,239451.0,0.505,F,0.101,-7.047999999999999,0.0289,163.938,0.201,False,0
La Distance - A Side,Lqd Hrmny,2014.0,0.0031,0.7040000000000001,242000.0,0.7020000000000001,A#/Bb,0.145,-10.094,0.0476,99.999,0.081,False,0
Едем,YARMAK,2015.0,0.0873,0.937,203721.0,0.769,G,0.0738,-3.639,0.0467,98.999,0.482,False,0
05: Top oder Flop! - Teil 32,Die Schule der magischen Tiere,2018.0,0.682,0.7020000000000001,102440.0,0.69,C#/Db,0.424,-8.264,0.872,116.724,0.53,False,0
Deep & Shallow (feat. Marco Sfogli),Widek,2017.0,0.0181,0.413,218148.0,0.964,G,0.14,-5.131,0.0543,158.007,0.408,False,0
Axtmann,Eisregen,2018.0,2.52e-05,0.481,299107.0,0.977,F#/Gb,0.121,-3.895,0.0979,134.97899999999998,0.151,False,0
Witze Witze Witze - 400 Chuck Norris Witze - Teil 5,Uwe Lachmann,2017.0,0.438,0.736,119251.0,0.537,B,0.58,-10.707,0.831,78.047,0.956,False,0
Warn off the Evil,Indian Calling,2016.0,0.441,0.465,220708.0,0.657,C#/Db,0.111,-11.824000000000002,0.0942,179.622,0.225,False,0
"Der große Entwurf - Eine neue Erklärung des Universums, Kapitel 23",Stephen Hawking,2010.0,0.118,0.7170000000000001,118715.0,0.396,F#/Gb,0.326,-14.675999999999998,0.687,83.258,0.8059999999999999,False,0
"Seelen im Eis, Kapitel 24",Yrsa Sigurðardóttir,2012.0,0.7659999999999999,0.657,276319.0,0.325,F#/Gb,0.39,-19.916,0.948,135.756,0.598,False,0
Until It Beats No More,Jennifer Lopez,2011.0,0.126,0.6809999999999999,232387.0,0.898,C#/Db,0.252,-4.253,0.0513,99.985,0.418,False,0
Wkręceni,Doda,2013.0,0.0662,0.721,189573.0,0.8140000000000001,C,0.266,-5.192,0.0386,129.88299999999998,0.6759999999999999,False,0
Only You - Radio Edit,Dem Danes,2016.0,0.562,0.652,220634.0,0.775,D,0.0959,-3.3510000000000004,0.0867,102.049,0.469,False,0
"Kapitel 87 - Erklärs mir, als wäre ich 5",Petra Cnyrim,2018.0,0.7240000000000001,0.718,124200.0,0.363,F#/Gb,0.0788,-11.41,0.894,112.25,0.448,False,0
Die Hölle muss warten,Eisbrecher,2018.0,0.000248,0.606,243627.0,0.745,D,0.28,-4.677,0.024,88.008,0.5589999999999999,False,0
Tired - Axollo Remix,Alan Walker,2017.0,0.146,0.569,229707.0,0.841,D,0.154,-4.5310000000000015,0.147,124.142,0.473,False,0
#DAMDAMDAM! - Instrumental,SDP,2017.0,0.0144,0.821,204283.0,0.813,C#/Db,0.222,-6.251,0.0658,103.024,0.352,False,0
Tu vuo' fa l'americano,Renato Carosone,2011.0,0.713,0.823,205683.0,0.3720000000000001,A#/Bb,0.0588,-7.636,0.2,92.832,0.857,False,0
MADNESS,EDEN,2018.0,0.138,0.6829999999999999,190238.0,0.929,A#/Bb,0.119,-3.816,0.126,127.988,0.217,False,0
The Glorious Land,PJ Harvey,2011.0,0.00189,0.5920000000000001,214693.0,0.5820000000000001,F,0.111,-8.705,0.0283,80.374,0.491,False,0
Esporte Fino,A Banca Records,2018.0,0.265,0.7509999999999999,267645.0,0.654,C,0.478,-5.931,0.383,165.09900000000005,0.637,False,0
Higher Power - Hardcore Pck Mix,WK7,2010.0,0.000266,0.779,348418.0,0.932,G,0.24,-8.232000000000001,0.129,127.037,0.203,False,0
Zmrok,Rufuz,2018.0,0.292,0.698,270613.0,0.816,A,0.366,-6.329,0.314,92.015,0.569,False,0
WKND,DJ Klumps,2017.0,0.759,0.6940000000000001,217797.0,0.369,A,0.0772,-13.456,0.0696,114.004,0.334,False,0
"Der Kuss des Kjer, Kapitel 177",Lynn Raven,2010.0,0.194,0.604,214297.0,0.254,F#/Gb,0.196,-18.021,0.964,67.347,0.352,False,0
Pjevaj brate,Sinovi Manjace,2016.0,0.269,0.609,242004.0,0.924,B,0.388,-2.684,0.123,127.938,0.623,False,0
Aubameyang,Ghost ST,2016.0,0.406,0.872,194761.0,0.765,F#/Gb,0.173,-4.966,0.0635,121.473,0.743,False,0
Knockin' on my heaven's door,KARD,2018.0,0.188,0.6759999999999999,230153.0,0.818,G,0.261,-4.06,0.295,139.741,0.753,False,0
Iyawo,Omar Sosa,2015.0,0.868,0.722,222427.0,0.477,G,0.111,-16.01,0.0504,133.322,0.378,False,0
M'Badehou (FNX Omar & Cee ElAssaad Remix) - Radio Edit,Boubacar Traoré,2018.0,0.0619,0.722,199800.0,0.866,D#/Eb,0.0594,-5.936,0.0515,120.031,0.919,False,0
Rep da South (feat. Esg & J Dawg),Kidricc James,2015.0,0.0831,0.763,280027.0,0.919,G#/Ab,0.14,-5.662999999999999,0.264,155.999,0.629,False,0
Rainbow,Aitak Ajangzad,2015.0,0.911,0.721,116853.0,0.218,C,0.13,-10.248,0.0441,99.963,0.7020000000000001,False,0
Trümmer,KMPFSPRT,2018.0,0.0005809999999999,0.5379999999999999,222733.0,0.976,B,0.584,-3.262,0.1,130.02100000000002,0.199,False,0
Kapitel 03: Der Klopfgeist (GNG Folge 20),Benjamin Blümchen,2014.0,0.441,0.691,99043.0,0.375,C#/Db,0.691,-21.547,0.951,90.045,0.415,False,0
Ég hlakka svo til,Svala,2015.0,0.0278,0.621,243853.0,0.6409999999999999,C#/Db,0.053,-7.407,0.0263,98.038,0.612,False,0
V'zakeinu Lekabel Shabbasos,Shloime Daskal,2016.0,0.355,0.5710000000000001,55771.0,0.907,E,0.908,-4.824,0.209,171.81099999999995,0.86,False,0
"Teil 37 - Die neuen Fälle, Fall 27: Ein ehrbares Haus",Sherlock Holmes,2016.0,0.175,0.682,92159.0,0.903,G,0.387,-8.275,0.816,39.391,0.417,False,0
Jaaku no Tsuchioto,Yasuharu Takanashi,2017.0,1.09e-05,0.5,172853.0,0.918,C,0.274,-5.58,0.0425,130.06799999999998,0.172,False,0
Der Papyrus des Cäsar - Teil 24,Henry König,2015.0,0.688,0.6779999999999999,95491.0,0.8079999999999999,A,0.346,-7.126,0.6970000000000001,78.113,0.723,False,0
Alma de Acero,Hnos. Vega,2016.0,0.297,0.659,225149.0,0.578,G,0.27,-5.385,0.0421,83.446,0.7659999999999999,False,0
Q.D.C.,Doums,2017.0,0.445,0.626,230706.0,0.6779999999999999,A,0.0705,-7.016,0.452,87.23200000000001,0.0869,False,0
Kapitel 1 - 30 Minuten NLP im Alltag,Egon R. Sawizki,2010.0,0.38,0.71,124400.0,0.363,G,0.243,-18.093,0.902,115.624,0.439,False,0
Happy Ending (Final Feliz) {MPB} [Mandarin],Bossa Negra,2016.0,0.62,0.602,286448.0,0.652,C#/Db,0.106,-7.212999999999999,0.0889,87.074,0.421,False,0
WILD,Qveen Herby,2017.0,0.0544,0.86,186840.0,0.675,C#/Db,0.178,-5.043,0.117,124.027,0.353,False,0
夕暮れがやってきた,Nmesh,2015.0,0.787,0.291,406082.0,0.345,E,0.25,-16.719,0.0748,91.637,0.145,False,0
I Believe I Can Fly - Radio Edit,R. Kelly,2014.0,0.151,0.5720000000000001,284800.0,0.5379999999999999,G,0.0754,-5.2410000000000005,0.0279,120.455,0.0584,False,0
Looking Back,Nkalis,2018.0,0.1639999999999999,0.7240000000000001,241304.0,0.435,E,0.104,-15.836,0.0765,92.03,0.5379999999999999,False,0
To Love & Die,Jhené Aiko,2014.0,0.0216,0.526,203453.0,0.48,G#/Ab,0.109,-7.341,0.0503,154.053,0.126,False,0
Laskeudu Henki,Pekka Simojoki,2012.0,0.6829999999999999,0.412,236253.0,0.374,A,0.0799,-11.895,0.0351,176.035,0.375,False,0
Die astrale Wildnis,Eden weint im Grab,2017.0,0.00226,0.369,263538.0,0.787,E,0.226,-6.296,0.043,130.011,0.377,False,0
Sikur Qielli T'puthi Token,Noizy,2015.0,0.469,0.765,278800.0,0.667,G#/Ab,0.0763,-6.2,0.276,79.979,0.7959999999999999,False,0
Wir sind für die Liebe gemacht - Xtreme Sound Partymix,Höhner,2018.0,0.0474,0.654,203003.0,0.959,D,0.307,-4.039,0.0949,135.971,0.5710000000000001,False,0
WKNDS,CRYBABY,2018.0,0.491,0.71,171130.0,0.253,C,0.0783,-14.491,0.0287,115.055,0.353,False,0
恋のヒメヒメぺったんこ,姫野湖鳥(CV:田村ゆかり),2015.0,0.0969,0.561,236281.0,0.7290000000000001,G,0.0722,-7.6560000000000015,0.042,178.02900000000002,0.925,False,0
Triljonair,Tur-G,2018.0,0.0841,0.7509999999999999,173333.0,0.633,C#/Db,0.162,-7.416,0.465,107.802,0.29,False,0
Lying To Yourself,Lily Moore,2018.0,0.595,0.6559999999999999,212052.0,0.446,E,0.105,-5.778,0.026,79.015,0.163,False,0
Zvončići,Razni Izvođači,2011.0,0.252,0.639,221987.0,0.863,A#/Bb,0.4,-5.973,0.0306,95.99,0.8640000000000001,False,0
Endstation Sehnsucht: Scene 1,Michael Schacht,2018.0,0.625,0.519,255027.0,0.593,E,0.37,-13.15,0.912,175.46200000000005,0.68,False,0
Fvck Fvmv,Xhelios,2017.0,0.468,0.7240000000000001,120973.0,0.5479999999999999,G,0.327,-6.581,0.394,149.88299999999995,0.451,False,0
Sexta División - Remastered,Banda del Batallón del Ministerio del Ejército,2016.0,0.62,0.496,166818.0,0.599,A#/Bb,0.5870000000000001,-6.66,0.0348,123.319,0.957,False,0
Get That From,David Yang,2015.0,0.0066,0.698,211785.0,0.597,G,0.0982,-8.357999999999999,0.0513,100.007,0.335,False,0
spieglein an der wand - TSMP Rmx,Steirerbluat,2012.0,0.0206,0.655,216919.0,0.932,A,0.156,-5.722,0.0299,129.999,0.899,False,0
Gardens of Ysa,Grant Kirkhope,2012.0,0.979,0.207,46160.0,0.135,C,0.102,-22.367,0.0399,81.247,0.033,False,0
Forested Temple,TPR,2015.0,0.908,0.545,147204.0,0.146,A,0.0998,-20.149,0.0307,100.779,0.168,False,0
wenn.die.decke.einstürzt,MXP,2018.0,0.22,0.696,160679.0,0.524,E,0.108,-6.056,0.0448,109.975,0.105,False,0
Cyanide - Live,Metallica,2013.0,6.929999999999999e-05,0.295,421427.0,0.933,A#/Bb,0.938,-6.966,0.0598,140.476,0.248,False,0
"Theme From ""Mr. Lucky""",The Jeff Steinberg Jazz Ensemble,2016.0,0.91,0.72,211787.0,0.256,F,0.149,-17.575,0.0338,117.04,0.494,False,0
Hanju Akhiyan De Vichre,Nusrat Fateh Ali Khan,2017.0,0.0356,0.7340000000000001,313742.0,0.847,G#/Ab,0.294,-5.645,0.0414,110.013,0.7070000000000001,False,0
N'Mahallen tem,2po2,2011.0,0.106,0.649,274480.0,0.932,A#/Bb,0.306,-5.176,0.2,82.04700000000003,0.937,False,0
L'amico di Martin,Vveee Media Limited,2018.0,0.339,0.925,81158.0,0.403,B,0.0853,-9.652,0.041,95.056,0.969,False,0
Alte Welt,Ukvali,2018.0,0.716,0.511,194625.0,0.5710000000000001,C,0.114,-9.251,0.23,90.085,0.528,False,0
Heroes and Monsters,Alex Abraham,2016.0,0.127,0.21,593664.0,0.487,D,0.123,-13.068,0.0392,142.063,0.0703,False,0
Улетай (Dj Geny Tur & Techno Project Remix),Jay Leemo,2018.0,0.139,0.732,230348.0,0.865,F,0.0612,-4.792,0.0394,116.988,0.688,False,0
FPD,Circum Grand Orchestra,2010.0,0.7070000000000001,0.485,265067.0,0.325,D,0.113,-16.694000000000006,0.0275,146.886,0.362,False,0
Maymun İştahlı,İsmail YK,2015.0,0.0296,0.727,203977.0,0.8740000000000001,G,0.349,-4.697,0.057,102.022,0.629,False,0
"Chant of the Church of Rome Byzantine Influences: Offertorium, Terra tremuit V. Notus in Iudea - V. Et factus est in pace - V. Ibi confregit",Anonymous,2016.0,0.967,0.208,597987.0,0.135,C#/Db,0.124,-22.768,0.042,130.611,0.0347,False,0
Kijan Mwen Rele,Manno Dife,2018.0,0.8220000000000001,0.639,158741.0,0.171,F#/Gb,0.106,-18.967,0.179,114.714,0.133,False,0
"Holding Out for a Hero (From ""Shrek 2"")",L.A Band,2014.0,0.04,0.444,236149.0,0.8370000000000001,G,0.741,-5.502000000000002,0.0797,150.17600000000004,0.205,False,0
Sexy Body,Pitbull,2017.0,0.0401,0.7120000000000001,223907.0,0.823,D#/Eb,0.0508,-5.2120000000000015,0.036,122.049,0.495,False,0
Kapitel 196 - Sowas kann auch nur mir passieren,Mhairi McFarlane,2018.0,0.653,0.713,171539.0,0.316,F#/Gb,0.163,-17.154,0.953,111.614,0.384,False,0
I Am Alive,JJ Lin,2014.0,0.735,0.568,266013.0,0.434,E,0.111,-5.801,0.0282,77.318,0.421,False,0
Jackpot,Teesy,2016.0,0.0661,0.643,204051.0,0.726,A#/Bb,0.131,-5.912999999999999,0.0966,77.053,0.885,False,0
Regular breathing - Atemzüge zählen,Ursula Yngra Wieland,2014.0,0.6779999999999999,0.4270000000000001,292773.0,0.00639,C,0.104,-18.536,0.196,141.285,0.224,False,0
I u dobru i u zlu,Indira Radić,2013.0,0.0472,0.481,199240.0,0.7440000000000001,B,0.0505,-4.177,0.0876,178.438,0.439,False,0
Something To Do With My Hands,Thomas Rhett,2013.0,0.00868,0.561,200773.0,0.931,C#/Db,0.0885,-4.4430000000000005,0.0433,126.102,0.4970000000000001,False,0
To Our Surprise,TPR,2017.0,0.99,0.459,233098.0,0.0953,F,0.0904,-22.568,0.0391,186.362,0.117,False,0
TX,Freeze corleone,2017.0,0.0531,0.601,200787.0,0.5,E,0.0941,-8.71,0.307,110.135,0.0675,False,0
Me Llaman Violento - WK Remix,W Kronico,2016.0,0.00782,0.5870000000000001,182000.0,0.9,F#/Gb,0.0955,-6.8370000000000015,0.239,105.038,0.13,False,0
"Songs of Travel: No. 1, The Vagabond",Ralph Vaughan Williams,2018.0,0.994,0.424,187000.0,0.13,F,0.0869,-20.088,0.0484,113.45,0.12,False,0
Utopia,Axxis,2015.0,7.219999999999999e-05,0.523,241574.0,0.961,D,0.1669999999999999,-4.815,0.069,99.979,0.539,False,0
"Schlafen werden wir später, Kapitel 68",Zsuzsa Bánk,2017.0,0.19,0.7240000000000001,182140.0,0.277,D#/Eb,0.0662,-18.042,0.939,136.64600000000002,0.401,False,0
100 Days 100 Nights,Kadillak Kaz,2015.0,0.19,0.598,303005.0,0.611,C#/Db,0.115,-9.991,0.326,78.11,0.845,False,0
Öp,Tarkan,2010.0,0.0393,0.7829999999999999,227187.0,0.7490000000000001,C#/Db,0.0523,-4.348,0.114,129.98,0.8009999999999999,False,0
Uyur İdik Uyardılar,Deniz Türkan,2018.0,0.982,0.362,283133.0,0.194,B,0.0943,-11.974,0.038,164.643,0.391,False,0
SSM (Szef Syntetycznej Mafii),Paluch,2011.0,0.267,0.8490000000000001,229108.0,0.873,F,0.0819,-7.866,0.0694,143.984,0.4920000000000001,False,0
Das Leben,MC Bomber,2016.0,0.0255,0.8420000000000001,113600.0,0.537,F#/Gb,0.116,-3.173,0.22,80.931,0.596,False,0
Eskimo (Jfl 1997),Harland Williams,2017.0,0.831,0.617,194862.0,0.51,B,0.975,-19.464,0.949,103.693,0.124,False,0
Xin Lỗi Anh,Minh Tuyết,2010.0,0.912,0.377,329189.0,0.289,B,0.1639999999999999,-9.622,0.0499,182.104,0.149,False,0
Yggdrasil,Commoner,2018.0,0.251,0.758,480461.0,0.858,G,0.545,-9.075,0.0465,115.025,0.329,False,0
O Tal (feat. Nga & Mz),Landrick,2017.0,0.19,0.608,203127.0,0.809,D#/Eb,0.0699,-2.6060000000000003,0.214,91.123,0.7709999999999999,False,0
Fck Sht Up,Ghost Mice,2016.0,0.196,0.485,139745.0,0.7340000000000001,C,0.162,-5.083,0.0624,93.887,0.8290000000000001,False,0
LM4M,Donnalyn,2014.0,0.168,0.464,182107.0,0.6990000000000001,D#/Eb,0.153,-5.895,0.0431,180.06799999999996,0.698,False,0
T.F.L.D.,Resonanz Kreis,2016.0,0.0113,0.8029999999999999,215005.0,0.6709999999999999,G,0.101,-10.684,0.0626,119.979,0.7240000000000001,False,0
Kapitel 64 - Wunder - Die Filmausgabe,R.J. Palacio,2013.0,0.627,0.71,121097.0,0.219,G,0.208,-18.98,0.962,82.381,0.281,False,0
My Grave,Ryan Caraveo,2016.0,0.175,0.8959999999999999,172705.0,0.644,C,0.066,-7.148,0.303,125.191,0.431,False,0
Butterfly,SMiLE.dk,2017.0,0.336,0.5870000000000001,199381.0,0.404,F#/Gb,0.127,-9.192,0.0258,104.024,0.417,False,0
"Der Kuss des Kjer, Kapitel 157",Lynn Raven,2010.0,0.0679,0.7,214127.0,0.269,F#/Gb,0.0914,-19.308,0.951,132.032,0.285,False,0
Fire and Thunder,Cjbeards,2018.0,0.436,0.4320000000000001,262780.0,0.5379999999999999,F#/Gb,0.0763,-13.302,0.0366,138.076,0.105,False,0
Lights and Shadows,OG3NE,2016.0,0.225,0.408,180114.0,0.728,F#/Gb,0.141,-5.186,0.0775,128.251,0.51,False,0
Moment,Zmi,2015.0,0.937,0.281,145373.0,0.14,G,0.117,-18.221,0.0386,67.67399999999999,0.0391,False,0
No Aquarius by Will,Ltnt,2016.0,0.00429,0.271,316187.0,0.925,A,0.108,-2.847,0.0856,152.165,0.162,False,0
"La Pott, Minuet, Wq. 117/18, H. 80",Carl Philipp Emanuel Bach,2014.0,0.994,0.392,76787.0,0.096,C,0.108,-27.113000000000003,0.051,86.155,0.643,False,0
Chateau,Angus & Julia Stone,2017.0,0.637,0.6609999999999999,273533.0,0.589,F,0.111,-11.217,0.0368,129.987,0.603,False,0
"Bryson City, Nc",The Flashbulb,2014.0,0.708,0.484,104360.0,0.219,E,0.138,-20.726,0.0366,103.014,0.5,False,0
Miłość,Lady Pank,2016.0,0.00197,0.5820000000000001,211027.0,0.696,A,0.125,-7.676,0.0232,93.992,0.677,False,0
Odo nwom,Kofi Nti,2010.0,0.156,0.88,357347.0,0.524,C,0.037,-6.007999999999999,0.0627,99.988,0.86,False,0
Feinde reden viel,Capital Bra,2017.0,0.177,0.6559999999999999,114787.0,0.607,C#/Db,0.12,-6.091,0.468,83.62200000000001,0.157,False,0
"Der Kuss des Kjer, Kapitel 261",Lynn Raven,2010.0,0.0898,0.623,212828.0,0.276,F#/Gb,0.242,-17.504,0.916,172.627,0.425,False,0
Oy Akşamlar,Olgun Şimşek,2013.0,0.797,0.4920000000000001,286163.0,0.478,F,0.292,-8.632,0.0296,89.89299999999999,0.154,False,0
Go! - KC Lights Remix,M83,2017.0,0.0371,0.616,319611.0,0.848,G,0.0502,-5.546,0.0375,122.005,0.5429999999999999,False,0
Zibsnī zvaigznes aiz Daugavas,Kaspars Markševics,2017.0,0.491,0.454,212871.0,0.568,C,0.441,-5.8260000000000005,0.0293,69.965,0.238,False,0
Fvckuknow?,Svn7een,2018.0,0.251,0.703,160000.0,0.299,A#/Bb,0.221,-16.91,0.0682,105.923,0.124,False,0
ǝsnoɥ ʎlǝuol,ʎpoqou,2018.0,0.96,0.638,162038.0,0.105,B,0.0951,-14.839,0.0305,119.963,0.0391,False,0
Torti Tortsen,2ZG,2016.0,0.614,0.6579999999999999,156187.0,0.7290000000000001,A#/Bb,0.124,-10.954,0.0306,159.939,0.6920000000000001,False,0
Titelsong - XXL-Version,SpongeBob Schwammkopf,2015.0,0.373,0.541,138027.0,0.8440000000000001,G,0.942,-5.007,0.3670000000000001,121.801,0.6990000000000001,False,0
"Die eisblaue Spur - Island-Krimi, Kapitel 146",Yrsa Sigurðardóttir,2010.0,0.733,0.706,220998.0,0.161,F,0.364,-21.167,0.954,130.9,0.407,False,0
Wdgaf (Dub Version) [feat. Jay Fresh],AFK,2017.0,0.000618,0.685,172800.0,0.99,C#/Db,0.429,-0.736,0.223,150.058,0.157,False,0
Owen,BONES,2016.0,0.613,0.812,88680.0,0.445,C#/Db,0.0794,-10.961,0.0688,110.043,0.073,False,0
"Metsästäjä, III Ylösalainen",Stam1na,2018.0,0.0366,0.585,154144.0,0.555,F,0.0595,-7.005,0.0293,125.052,0.0757,False,0
Scholar / Caledonian,Pat Kilbride,2018.0,0.0971,0.573,181000.0,0.49,E,0.7190000000000001,-7.535,0.0316,109.28,0.711,False,0
In the Pines (Oakland),Fantastic Negrito,2017.0,0.484,0.6659999999999999,259245.0,0.295,C,0.111,-9.04,0.0319,123.972,0.28,False,0
