track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
"Poulenc: Piano Concerto, FP 146: I. Allegretto",Francis Poulenc,1990.0,0.986,0.382,477360.0,0.0962,G,0.322,-24.929,0.0362,129.726,0.0713,False,0
Tua Nai e Meiga,Uxía,1995.0,0.475,0.648,238178.0,0.319,D,0.315,-12.547,0.0518,155.528,0.787,False,0
Gonna Make You Sweat (Everybody Dance Now) - Clivilless & Cole DJ's Choice Mix,C+C Music Factory (Presenting Freedom Williams),1990.0,0.00199,0.8059999999999999,299933.0,0.936,F#/Gb,0.0935,-5.988,0.0624,113.229,0.773,False,0
Matisse,Rmb,1995.0,0.0146,0.464,286227.0,0.948,G#/Ab,0.353,-9.319,0.213,180.046,0.73,False,0
הנסיך הקטן,Shlomo Gronich,1994.0,0.918,0.395,164027.0,0.251,C,0.206,-13.714,0.0333,119.508,0.366,False,0
Only Straight Girls Wear Dresses,CW/A,1993.0,0.382,0.626,284267.0,0.732,F#/Gb,0.196,-9.832,0.056,135.233,0.933,False,0
Lounge - Skit,Eminem,1999.0,0.57,0.303,46533.0,0.376,E,0.8859999999999999,-18.938,0.117,131.007,0.7959999999999999,False,0
Beautiful People - C.J.'s Vocal Radio Edit,Barbara Tucker,1994.0,0.0276,0.711,241667.0,0.6920000000000001,B,0.112,-12.247,0.0427,124.201,0.621,False,0
Perto do Lar,CPB,1997.0,0.903,0.414,246227.0,0.19,F,0.133,-12.245,0.0311,106.662,0.343,False,0
I Smelt Roses (In the Underground),Fischer-Z,1990.0,0.00197,0.655,232893.0,0.484,D,0.148,-13.158,0.0286,126.236,0.873,False,0
Ehrenfeld,Brings,1993.0,0.0301,0.617,261733.0,0.8690000000000001,G,0.134,-6.45,0.0283,128.97899999999998,0.359,False,0
Jus Lyke Compton,DJ Quik,1992.0,0.055,0.805,251373.0,0.5660000000000001,G,0.5820000000000001,-12.604,0.177,94.65,0.6579999999999999,False,0
Ein Vogelbaby wird niemals satt,Rolf Zuckowski,1994.0,0.7809999999999999,0.7879999999999999,121187.0,0.319,D,0.286,-13.945,0.0444,128.685,0.846,False,0
Cavallino Rampante,Yngwie Malmsteen,1998.0,0.917,0.266,236852.0,0.568,F,0.0636,-10.174,0.0373,75.154,0.324,False,0
Üzgünüm,Jale,1999.0,0.206,0.56,320973.0,0.698,F#/Gb,0.0584,-9.355,0.0506,144.14700000000005,0.534,False,0
Let's Do it Again,TLC,1994.0,0.0905,0.695,256493.0,0.695,G,0.0561,-5.48,0.0427,80.704,0.63,False,0
Chamber Music,Xzibit,1999.0,0.0657,0.741,262293.0,0.787,G,0.348,-7.633999999999999,0.347,94.758,0.409,False,0
Hele On To Kauai,Israel Kamakawiwo'ole,1995.0,0.94,0.584,146307.0,0.3,A,0.101,-12.154000000000002,0.0359,157.811,0.727,False,0
Passport to Heaven,Rmb,1995.0,8.23e-05,0.485,362467.0,0.861,F#/Gb,0.328,-11.851,0.0567,172.04,0.316,False,0
Kapitel 03 - Der Pferdegeburtstag (Folge 027),Bibi und Tina,1996.0,0.6579999999999999,0.7,90558.0,0.691,D,0.8,-11.665,0.951,69.542,0.529,False,0
Awakening,Nobuo Uematsu,1994.0,0.925,0.407,103773.0,0.222,A,0.183,-12.964,0.0381,150.15,0.209,False,0
"Cello Concerto in G Major, RV 414: II. Largo",Antonio Vivaldi,1995.0,0.879,0.1689999999999999,208133.0,0.0391,E,0.122,-24.002,0.0397,88.485,0.185,False,0
Đừng Xa Em Đêm Nay,Thảo My,1996.0,0.5529999999999999,0.7240000000000001,336653.0,0.359,D,0.128,-11.59,0.0309,165.983,0.568,False,0
Überflüssig,Wizo,1994.0,0.000182,0.413,184960.0,0.97,E,0.364,-7.871,0.0624,124.394,0.435,False,0
Who'll Come With Me,The Kelly Family,1994.0,0.594,0.22,186840.0,0.4970000000000001,D,0.388,-7.218,0.0293,90.616,0.138,False,0
T.L.C. A.S.A.P.,Alabama,1993.0,0.116,0.637,213267.0,0.67,C,0.07,-12.698,0.0267,148.429,0.961,False,0
"Sh*t Damn, Motherf*cker - Live At The Jazz Cafe, London/1995",D'Angelo,1998.0,0.7,0.5820000000000001,340067.0,0.662,E,0.982,-9.353,0.102,80.058,0.544,False,0
Sleepless Incidental,IQ,1997.0,0.00376,0.273,383267.0,0.439,D,0.147,-10.883,0.0313,130.349,0.0897,False,0
Tannhäuser: Overture,Richard Wagner,1994.0,0.8320000000000001,0.0897,853827.0,0.16,E,0.14,-15.986,0.0357,81.80199999999998,0.0579,False,0
Dreams - Dave Fanning RTÉ Radio Session,The Cranberries,1993.0,0.103,0.46,250867.0,0.855,C#/Db,0.205,-6.763999999999999,0.0739,129.713,0.266,False,0
Otuz Üç Kurşun,Hasret Gültekin,1994.0,0.6829999999999999,0.505,323268.0,0.349,G,0.217,-16.546,0.0964,126.735,0.35,False,0
4 Sacred Pieces (Quattro pezzi sacri): Te Deum,Giuseppe Verdi,1993.0,0.971,0.151,966000.0,0.0348,F#/Gb,0.104,-22.597,0.0412,136.901,0.0371,False,0
Xronia polla xronia kala,Christos Papadopoulos,1999.0,0.809,0.452,238760.0,0.531,G,0.072,-10.703,0.0813,113.398,0.642,False,0
L'heure du jazz,Patricia Kaas,1990.0,0.449,0.629,237760.0,0.136,C#/Db,0.0789,-23.847,0.074,110.721,0.146,False,0
"Shot Down in Flames - Live at the Pavillion de Paris, Paris, France - December 1979",AC/DC,1997.0,0.000323,0.275,219187.0,0.863,G,0.992,-3.731,0.0659,138.211,0.349,False,0
"Canzon Vndecima, L'Auerolda (Maschera)",José Leonardo Luckert/ José Manuel Hernández/ Jordi Comellas & Carles Magraner,1999.0,0.962,0.384,105027.0,0.21,C,0.0983,-10.277,0.0323,115.321,0.303,False,0
057 - Tatort Zirkus - Teil 35,Die drei ???,1994.0,0.585,0.494,62320.0,0.61,F,0.431,-12.443,0.956,206.456,0.595,False,0
Platonic Years,Nils Petter Molvær,1998.0,0.115,0.652,393733.0,0.55,G#/Ab,0.0777,-13.637,0.0408,87.119,0.523,False,0
Navidad - Live,Antoni Parera Fons,1993.0,0.962,0.106,245933.0,0.0886,E,0.691,-23.958,0.0837,74.609,0.14,False,0
Ghetto Queen (feat. Crucial Conflict),R. Kelly,1996.0,0.00524,0.862,260027.0,0.578,B,0.0739,-5.559,0.0602,129.967,0.309,False,0
YMCA,The Hot Poppers,1999.0,0.044,0.634,225413.0,0.637,D#/Eb,0.0892,-10.552,0.0382,124.948,0.7190000000000001,False,0
PDA,Audio Adrenaline,1992.0,0.0159,0.6409999999999999,248640.0,0.7959999999999999,C,0.37,-6.832000000000002,0.0332,114.032,0.809,False,0
It's Not Right but It's Okay - VH1 Divas Live 1999,Whitney Houston,1999.0,0.442,0.6779999999999999,258013.0,0.7290000000000001,F,0.972,-13.075,0.0496,127.987,0.632,False,0
It's A Lonesome Old Town - Remastered,Frank Sinatra,1992.0,0.903,0.0958,256840.0,0.0756,D,0.328,-21.091,0.0366,73.668,0.0651,False,0
Le ppiano du pauvre - Les années Odéon,Léo Ferré,1997.0,0.595,0.821,192573.0,0.177,A,0.0424,-16.43,0.386,91.94,0.703,False,0
Cold World,GZA,1995.0,0.0976,0.773,331000.0,0.794,D,0.384,-5.4860000000000015,0.215,90.848,0.541,False,0
WG Song,Silly Encores,1998.0,0.5589999999999999,0.7290000000000001,173740.0,0.446,D,0.292,-9.953,0.247,86.32600000000002,0.857,False,0
Bump Bump Bump,B2K,1997.0,0.0215,0.841,277773.0,0.557,C#/Db,0.0608,-9.795,0.231,95.489,0.88,False,0
"Symphony No.5 In B Flat, D.485: 1. Allegro",Franz Schubert,1990.0,0.97,0.366,347427.0,0.156,A#/Bb,0.2,-17.041,0.0318,107.937,0.265,False,0
Loie,Ike Quebec,1996.0,0.93,0.669,190800.0,0.128,C,0.112,-20.571,0.05,74.03,0.787,False,0
The Diva Dance,Éric Serra,1997.0,0.051,0.72,93747.0,0.757,C#/Db,0.0575,-8.044,0.0926,120.113,0.68,False,0
L'uva fogarina,I Girasoli,1997.0,0.476,0.866,210333.0,0.61,G#/Ab,0.041,-5.631,0.0924,126.085,0.964,False,0
To Tragoudi Tis Gkrizas Kyrias,Katia Balanika,1992.0,0.361,0.5529999999999999,154600.0,0.278,A,0.342,-14.086,0.0405,124.987,0.62,False,0
Ya Gmar Ellil,Fawzi Ben Gamra,1994.0,0.289,0.321,398760.0,0.7120000000000001,G#/Ab,0.411,-10.451,0.5,82.148,0.7040000000000001,False,0
"Salve Regina, HWV 241: Salve Regina",George Frideric Handel,1999.0,0.959,0.177,369440.0,0.0511,B,0.101,-22.403,0.0577,173.55200000000005,0.0365,False,0
Made Into A Movie,ZZ Top,1999.0,0.491,0.404,313144.0,0.7559999999999999,B,0.104,-8.85,0.0617,112.121,0.268,False,0
Ao Deus de Abraão Louvai,CPB,1996.0,0.8959999999999999,0.403,164640.0,0.254,G,0.121,-11.015,0.0284,85.95299999999997,0.278,False,0
Der Wachstumstrank - Teil 3,Weihnachtsmann & Co.KG,1997.0,0.504,0.68,87413.0,0.596,C,0.184,-11.77,0.94,79.90899999999998,0.687,False,0
Tea,KFT,1994.0,0.292,0.7120000000000001,259533.0,0.6779999999999999,C,0.0487,-11.569,0.0342,99.06,0.939,False,0
An Earth Dweller's,Steve Vai,1993.0,0.768,0.189,63773.0,0.455,A,0.378,-13.101,0.0597,63.699,0.584,False,0
Cuti cuti ujko,Baja Mali Knindza,1993.0,0.0174,0.562,133486.0,0.823,A,0.366,-9.508,0.16,166.735,0.846,False,0
Blue,Yngwie Malmsteen,1999.0,0.0143,0.0863,250000.0,0.889,G#/Ab,0.2,-4.212,0.061,179.96200000000005,0.457,False,0
Kapitel 12: Trolle in 3D,Weihnachtsmann & Co.KG,1997.0,0.7879999999999999,0.586,115867.0,0.725,F,0.764,-8.52,0.665,78.109,0.917,False,0
Si me dejas,David Summers,1998.0,0.0446,0.525,362067.0,0.593,B,0.682,-8.627,0.0322,134.69899999999998,0.322,False,0
Diva - Sentimental Walk,Philip Aaberg,1992.0,0.988,0.462,291733.0,0.0124,D,0.101,-27.325,0.0451,64.767,0.0538,False,0
Words - Live At The MGM Grand,Bee Gees,1998.0,0.586,0.276,207067.0,0.39,D,0.958,-10.348,0.0331,80.46,0.195,False,0
"Scarlatti, D.: Keyboard Sonata in B Minor, Kk. 173",Domenico Scarlatti,1995.0,0.993,0.189,325867.0,0.0973,D,0.117,-25.075,0.0544,190.416,0.112,False,0
Перекресток,Чиж & Co,1994.0,0.0466,0.61,419467.0,0.14,D,0.266,-21.847,0.0374,120.902,0.483,False,0
"Tristan und Isolde, WWV 90 - Concert version / Act 3: Liebestod",Richard Wagner,1999.0,0.858,0.112,444240.0,0.178,B,0.1369999999999999,-17.375999999999998,0.0437,82.41,0.0303,False,0
Sto Života,Vesna Zmijanac,1990.0,0.502,0.659,274223.0,0.627,F,0.101,-8.23,0.0567,110.037,0.393,False,0
Svatovi,Vesna Zmijanac,1990.0,0.325,0.152,231028.0,0.539,D,0.0799,-7.457999999999998,0.0439,200.069,0.231,False,0
Don Juan - Ballet Pantomimes: 18. Allegro giusto,Christoph Willibald Gluck,1993.0,0.994,0.469,80027.0,0.113,A,0.252,-19.917,0.0366,75.77199999999998,0.647,False,0
Anakin Defeats Sebulba,John Williams,1999.0,0.7090000000000001,0.217,262680.0,0.43,E,0.283,-14.087,0.0505,62.94600000000001,0.0962,False,0
"Piano Concerto No.2 in B flat major, Op.19: 3. Rondo (Molto allegro)",Ludwig van Beethoven,1992.0,0.988,0.408,356000.0,0.154,A#/Bb,0.0759,-22.96,0.0364,143.22899999999996,0.511,False,0
Got You by the Balls,AC/DC,1990.0,0.00212,0.622,270240.0,0.757,A,0.092,-3.449,0.0246,96.966,0.825,False,0
"Znaj, Volim Te",Stijene,1998.0,0.237,0.581,230933.0,0.8290000000000001,D,0.0973,-9.139,0.0465,90.02600000000002,0.341,False,0
Zjazd Janosika 2,Janusz Grzywacz,1993.0,0.143,0.22,263479.0,0.359,F,0.0481,-10.329,0.0329,118.456,0.0396,False,0
Hajde sreco moja,Šaban Šaulić,1990.0,0.391,0.489,255573.0,0.8370000000000001,A#/Bb,0.491,-6.345,0.0839,141.671,0.913,False,0
Old Hilo March,Nina Keali’iwahamana,1998.0,0.8540000000000001,0.7390000000000001,118000.0,0.34,C,0.073,-16.121,0.0545,154.997,0.947,False,0
Medley: Greatest Lover / Trojan Horse / Yes I Do / Casanova / U.O. Me,Luv',1990.0,0.114,0.688,431507.0,0.772,E,0.583,-11.681,0.047,121.983,0.8270000000000001,False,0
Kad Bi Moja Bila,Zdravko Colic,1997.0,0.802,0.3,332690.0,0.143,D,0.091,-13.088,0.0355,133.253,0.136,False,0
QDA (Queer),God Is My Co-Pilot,1996.0,0.0051,0.63,466520.0,0.634,F#/Gb,0.0759,-13.352,0.179,130.339,0.5,False,0
Yellow Dog Blues,W.C. Handy,1994.0,0.993,0.5589999999999999,194707.0,0.306,G,0.242,-18.434,0.0375,91.471,0.8490000000000001,False,0
Gjendines Bånlåt,Pernille Anker,1997.0,0.995,0.217,165627.0,0.0263,E,0.101,-24.683000000000003,0.0416,167.616,0.449,False,0
Xwezgînyamin,Nejdet Dileşq,1996.0,0.838,0.7490000000000001,181103.0,0.691,F,0.312,-10.731,0.0389,119.478,0.923,False,0
Vivrant Thing,Q-Tip,1998.0,0.00682,0.922,190867.0,0.75,A,0.0543,-6.625,0.0419,99.043,0.6509999999999999,False,0
I Didn't Understand,Elliott Smith,1998.0,0.83,0.253,137533.0,0.154,D,0.157,-15.366,0.0521,79.0,0.223,False,0
Responsoria ad Matutium in Nativitate Domini iuxta ritum monastaticum: Responsorium II: Hodie nobis de caelo pax,Gregorian Chant,1991.0,0.993,0.149,155000.0,0.0953,F#/Gb,0.13,-20.9,0.0379,80.48,0.0877,False,0
Pjevajte Nešto Ljubavno,Hladno Pivo,1992.0,0.0022,0.3,130360.0,0.763,F#/Gb,0.252,-11.42,0.0662,155.05100000000004,0.757,False,0
"A New Ground in E Minor, Z.T682",Henry Purcell,1997.0,0.8370000000000001,0.366,145640.0,0.0257,A#/Bb,0.098,-36.969,0.0547,112.786,0.0865,False,0
Sierf Hcnerf,Fudgie & Fufu,1997.0,0.0379,0.812,186413.0,0.595,D,0.0986,-5.926,0.0392,111.516,0.0657,False,0
Majesty (Live),T.D. Jakes,1998.0,0.358,0.613,417200.0,0.95,F#/Gb,0.964,-6.407,0.304,110.111,0.362,False,0
Ribari,Vinko Coce,1998.0,0.901,0.5770000000000001,300013.0,0.242,F,0.3720000000000001,-14.488,0.0273,102.733,0.359,False,0
"Live Wire - Live at the Pavillion de Paris, Paris, France - December 1979",AC/DC,1997.0,0.00496,0.141,484533.0,0.941,E,0.977,-4.676,0.0996,143.075,0.0434,False,0
Bharat Bhai Kapise,"Pandit Jasraj, Zarin Daruwala, Kala Ramnath, Appa Jalgaonkar, Iqbal Khan, Kedar",1995.0,0.665,0.509,650493.0,0.307,C#/Db,0.217,-16.029,0.0275,91.961,0.358,False,0
Check N' Me Out,Def Squad,1998.0,0.0627,0.6609999999999999,235400.0,0.727,B,0.114,-8.102,0.436,88.499,0.826,False,0
Marshi i UQK-s,Kenge Patriotike,1999.0,0.989,0.813,67440.0,0.333,F,0.205,-13.29,0.527,87.67200000000003,0.879,False,0
Q's Blues,Roomful Of Blues,1997.0,0.0271,0.5479999999999999,270573.0,0.713,D#/Eb,0.142,-5.495,0.0286,112.321,0.6609999999999999,False,0
Hai La Hora Mare,Sofia Vicoveanca,1997.0,0.805,0.613,149680.0,0.7090000000000001,E,0.324,-7.147,0.0678,131.077,0.964,False,0
We Praise Thee,Pavel Chesnokov,1996.0,0.967,0.161,218000.0,0.00468,A,0.0945,-48.488,0.042,129.915,0.0354,False,0
Wet Dream,Wc And The Maad Circle,1995.0,0.309,0.691,175200.0,0.8590000000000001,E,0.499,-6.107,0.276,88.99600000000002,0.908,False,0
Maze,Phish,1994.0,0.139,0.465,638733.0,0.821,D,0.376,-8.776,0.0379,89.647,0.684,False,0
"Hej, Gde Si Ti",Šako Polumenta,1995.0,0.0957,0.8,171840.0,0.608,B,0.3,-17.006,0.0343,120.147,0.973,False,0
Ijo Ijo Kenongo,Tatik,1994.0,0.483,0.51,321551.0,0.4320000000000001,D#/Eb,0.21,-15.866,0.0732,132.719,0.596,False,0
Artyok Gkas,Harout Pamboukjian,1998.0,0.473,0.511,194053.0,0.807,D,0.155,-9.05,0.165,172.595,0.872,False,0
Oooh,De La Soul,1997.0,0.189,0.7959999999999999,214600.0,0.621,C,0.322,-7.954,0.346,92.232,0.8340000000000001,False,0
Ota minut nyt,Puolikuu,1998.0,0.0433,0.652,240400.0,0.91,A,0.346,-6.158,0.0414,139.974,0.97,False,0
Sjå Kor Sjuk Han E',Vinskvetten,1991.0,0.125,0.498,243960.0,0.588,C,0.542,-10.603,0.0465,133.628,0.657,False,0
Over Fjell Og Gjennom Torner,Darkthrone,1994.0,0.124,0.158,148907.0,0.999,C,0.369,-4.328,0.139,134.425,0.0165,False,0
Dlazebni kostka,Brutus,1995.0,0.127,0.547,186560.0,0.6940000000000001,C,0.0905,-8.517999999999999,0.0275,139.977,0.9,False,0
Xnoybis (Club Dub),Godflesh,1994.0,1.4300000000000004e-05,0.546,446667.0,0.72,F#/Gb,0.329,-10.994000000000002,0.0323,117.998,0.358,False,0
"Besa, Besë Ka Thënë Leka",Ilir Shaqiri,1997.0,0.8109999999999999,0.628,247409.0,0.61,C,0.321,-9.347,0.119,84.904,0.338,False,0
Curse You All Men,Emperor,1999.0,7.08e-05,0.161,280573.0,0.941,E,0.0894,-1.776,0.116,111.582,0.035,False,0
"Medley: Mary's Boychild / God Rest Ye Merry, Gentlemen / Once Again, It's Christmas Time This Year / Ven a mi casa, esta Navidad / The Christmas Song / Feliz Navidad",Jester Hairston,1994.0,0.506,0.297,477440.0,0.477,A,0.69,-11.621,0.056,135.45,0.231,False,0
My Life,Mary J. Blige,1994.0,0.112,0.523,257307.0,0.644,F,0.0792,-8.052,0.0509,150.785,0.356,False,0
Xwaş Adare,Muşlu İhsan,1999.0,0.196,0.674,215587.0,0.985,B,0.272,-2.1790000000000003,0.0917,116.932,0.713,False,0
Gold Saucer,Nobuo Uematsu,1997.0,0.295,0.479,118493.0,0.675,D,0.295,-11.225,0.0353,207.982,0.979,False,0
Hiszpańskie Dziewczyny,Ryczące Dwudziestki,1995.0,0.879,0.805,196160.0,0.489,B,0.316,-10.638,0.0732,114.321,0.85,False,0
Oh Jäzzz (LP-Version),Jazzkantine,1994.0,0.0944,0.7929999999999999,301893.0,0.7390000000000001,G,0.0611,-8.321,0.104,95.986,0.535,False,0
Black Arrows,Gollum,1996.0,0.00599,0.5489999999999999,451767.0,0.8590000000000001,F,0.368,-3.567,0.0628,169.951,0.085,False,0
Eklemedir Koca Konak,Zara,1998.0,0.7559999999999999,0.324,251533.0,0.306,F,0.202,-9.455,0.032,166.22799999999995,0.269,False,0
Rockin' Chair,Oasis,1998.0,0.00246,0.519,275880.0,0.903,A,0.0621,-4.118,0.0332,125.934,0.363,False,0
De Grote Race,Quintus,1996.0,0.0017,0.563,194592.0,0.731,G,0.133,-9.08,0.0331,116.862,0.949,False,0
Minimum Wage,Fenix TX,1999.0,0.00229,0.445,122307.0,0.944,E,0.39,-2.759,0.0721,108.043,0.75,False,0
När tiden har fått fnatt,Olle Ljungström,1998.0,0.211,0.65,207360.0,0.324,D,0.0955,-12.326,0.0378,146.02700000000004,0.305,False,0
Kuarteteros,Kapanga,1998.0,0.547,0.4,47907.0,0.534,G,0.109,-11.169,0.131,108.133,0.0352,False,0
Seasons Of Love - Original Cast Recording/1996,Anthony Rapp,1999.0,0.722,0.418,171867.0,0.461,F,0.074,-9.596,0.0395,177.31,0.484,False,0
Dream On - Live Version,Aerosmith,1998.0,0.0819,0.345,290867.0,0.667,F,0.988,-6.234,0.0291,74.212,0.171,False,0
Feels Good,XYZ,1991.0,0.00446,0.5589999999999999,259400.0,0.96,G#/Ab,0.0495,-7.28,0.0709,106.386,0.317,False,0
"Symphony No. 5 in E Minor, Op. 64, TH 29: II. Andante cantabile, con alcuna licenza",Pyotr Ilyich Tchaikovsky,1993.0,0.97,0.124,818000.0,0.0321,D,0.0754,-21.571,0.0386,89.905,0.0404,False,0
"3 Hungarian Folksongs from the Csìk District, BB 45b, Sz. 35a",Béla Bartók,1994.0,0.988,0.387,192760.0,0.0303,F#/Gb,0.0987,-28.42,0.0873,61.68899999999999,0.147,False,0
080 - Geheimakte Ufo - Teil 38,Die drei ???,1998.0,0.603,0.7090000000000001,89120.0,0.539,D,0.223,-12.294,0.919,82.363,0.7240000000000001,False,0
One Angry Dwarf and 200 Solemn Faces,Ben Folds Five,1997.0,0.257,0.393,232333.0,0.888,G,0.171,-5.61,0.0371,127.72,0.5820000000000001,False,0
W.G.O.N.R.S.,Big Daddy Kane,1994.0,0.112,0.8270000000000001,277267.0,0.635,F#/Gb,0.4320000000000001,-8.306000000000001,0.312,93.67,0.754,False,0
That's the Way (I Like It) - Edit,KC & The Sunshine Band,1998.0,0.0791,0.6559999999999999,183667.0,0.9,F,0.354,-9.583,0.0354,108.698,0.947,False,0
084 - Dynamit im Kofferraum - Teil 03,TKKG Retro-Archiv,1993.0,0.438,0.725,115040.0,0.64,E,0.636,-11.578,0.879,51.551,0.505,False,0
? - Instrumental,MF DOOM,1999.0,0.0915,0.887,157947.0,0.451,A#/Bb,0.103,-9.467,0.0526,95.222,0.304,False,0
Les deux guitares (Tzigane russe),Les Yeux Noirs,1994.0,0.385,0.5579999999999999,260467.0,0.418,D,0.126,-10.129,0.0562,112.768,0.643,False,0
"2 Romanian Rhapsodies, Op. 11: Romanian Rhapsody No. 1 in A Major",George Enescu,1991.0,0.901,0.194,809373.0,0.256,A,0.0335,-17.035,0.0455,82.77799999999998,0.0758,False,0
My Niggas,DMX,1998.0,0.0112,0.759,87333.0,0.449,E,0.1669999999999999,-9.938,0.43,91.658,0.287,False,0
Yyaw meqqar,Zedek Mouloud,1999.0,0.379,0.6459999999999999,273183.0,0.752,C#/Db,0.191,-5.176,0.0436,136.27700000000002,0.8079999999999999,False,0
"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": 1. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo",Ludwig van Beethoven,1995.0,0.954,0.349,740000.0,0.0579,F,0.0931,-19.583,0.0318,110.421,0.242,False,0
Adierazi Beharra,Berri Txarrak,1997.0,0.000846,0.489,197613.0,0.917,D,0.0953,-4.314,0.0647,175.111,0.575,False,0
Der fliegende Holländer: Overture,Richard Wagner,1994.0,0.92,0.126,630667.0,0.273,A,0.113,-14.045,0.0344,87.616,0.0392,False,0
"Ballet and Variations in F Major, WV 112: Ballet",Heinrich Scheidemann,1998.0,0.975,0.238,256760.0,0.00685,E,0.0933,-34.02,0.0426,60.659,0.189,False,0
"String Quintet in E Major, Op. 11 No. 5, G. 275: III. Minuetto (Featured in ""The Ladykillers"")",Luigi Boccherini,1993.0,0.963,0.37,208467.0,0.0925,A,0.107,-22.459,0.0448,125.776,0.493,False,0
"Teletubbies Say ""Eh-Oh!""",Teletubbies,1998.0,0.343,0.735,210200.0,0.5870000000000001,G,0.346,-7.547999999999999,0.0363,125.075,0.6629999999999999,False,0
Pori Mae Yr Asyn,Dafydd Iwan/Edward,1994.0,0.922,0.809,103680.0,0.296,D,0.281,-11.273,0.257,118.83,0.67,False,0
She Swallowed It,N.W.A.,1991.0,0.0291,0.7929999999999999,253794.0,0.867,G,0.365,-5.509,0.362,171.812,0.6729999999999999,False,0
Per fare un uomo,Caterina Caselli,1997.0,0.469,0.47,187227.0,0.511,E,0.26,-8.592,0.0256,98.059,0.69,False,0
A7 (Ich Lauf Durch Jede Wuste),Illegal 2001,1999.0,0.132,0.573,255107.0,0.79,C,0.143,-10.665,0.0368,169.90900000000005,0.8759999999999999,False,0
"Il' me ljubi, il' me ubi",Maja Marijana,1999.0,0.124,0.635,221000.0,0.923,C,0.0801,-3.919,0.0635,110.126,0.763,False,0
Ó Adorai o Senhor,CPB,1996.0,0.943,0.3229999999999999,116067.0,0.192,C,0.177,-10.111,0.0287,94.4,0.3720000000000001,False,0
Daleko,Inkwizycja,1991.0,0.0006799999999999,0.231,97133.0,0.927,E,0.132,-8.957,0.0926,148.81799999999996,0.268,False,0
Kapitel 17: Der König der Löwen,Disney - Der König der Löwen,1997.0,0.737,0.616,72413.0,0.418,G,0.79,-16.137,0.882,112.104,0.6409999999999999,False,0
Ska nya röster sjunga,Monica Zetterlund,1991.0,0.606,0.517,257867.0,0.262,C,0.193,-17.957,0.126,156.14700000000005,0.397,False,0
Kapitel 10: Der fliegende Teppich,Weihnachtsmann & Co.KG,1997.0,0.654,0.637,186493.0,0.6579999999999999,G,0.092,-11.473,0.765,128.881,0.77,False,0
"Come on in, Pt. 3",R.L. Burnside,1998.0,0.00801,0.794,166733.0,0.517,A#/Bb,0.0701,-11.379,0.128,93.049,0.812,False,0
"Violin Concerto in C Major, RV 184: III. Allegro",Antonio Vivaldi,1997.0,0.879,0.468,207307.0,0.24,C,0.0924,-15.511,0.0407,117.112,0.546,False,0
Freshly Squeezed - Instrumental,Angelo Badalamenti,1990.0,0.504,0.7140000000000001,228800.0,0.182,F,0.134,-21.37,0.0743,79.945,0.396,False,0
TTD's Recurring Dream,Terence Trent D'Arby,1995.0,0.00934,0.62,333360.0,0.8109999999999999,G,0.328,-8.111,0.0544,99.342,0.456,False,0
Gangsta's Paradise (L.V. Version),L.V.,1996.0,0.0448,0.616,240907.0,0.677,C,0.181,-6.098,0.0402,79.863,0.481,False,0
Raghupati Raghav,Alka Yagnik,1998.0,0.5710000000000001,0.623,126760.0,0.7340000000000001,C,0.213,-12.254,0.0496,107.187,0.8740000000000001,False,0
Wykrzykujcie na cześć Pana (Ps 100),Wspólnota Miłości Ukrzyżowanej WMU,1997.0,0.774,0.536,147467.0,0.464,F#/Gb,0.209,-9.424,0.0268,106.528,0.5710000000000001,False,0
Ouaa Tkoun Nsit,Julia Boutros,1996.0,0.959,0.407,296725.0,0.261,A,0.113,-11.539,0.0323,84.088,0.1689999999999999,False,0
Suze Biserne,Magazin,1996.0,0.0473,0.6559999999999999,213933.0,0.629,E,0.221,-7.057,0.0372,77.014,0.5539999999999999,False,0
Die Dreigroschenoper: Gang zum Galgen,Kurt Weill,1999.0,0.69,0.128,45107.0,0.0234,B,0.109,-17.777,0.0356,72.112,0.0331,False,0
Midnight At The Oasis,The Brand New Heavies,1994.0,0.0211,0.6679999999999999,228440.0,0.8320000000000001,B,0.0604,-8.892000000000003,0.0479,105.147,0.7390000000000001,False,0
Till Fjälls,Vintersorg,1998.0,0.000746,0.588,402947.0,0.804,G,0.451,-10.52,0.0366,125.0,0.339,False,0
Tales From the Heart of Chuang Tzu,Oliver Shanti & Friends,1993.0,0.521,0.213,352653.0,0.205,D,0.204,-18.171,0.0351,80.23899999999998,0.108,False,0
"Don Giovanni, K. 527, Act I Scene 1: Notte e giorno faticar (Leporello, Donna Anna, Don Giovanni, Commendatore)",Wolfgang Amadeus Mozart,1991.0,0.987,0.324,334400.0,0.171,F,0.083,-21.381,0.0469,93.593,0.277,False,0
