track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Spice Up Your Life,Spice Girls,0.556,0.993,C#/Db,-5.067,0.0464,0.0105,0.403,0.702,124.016,173667,1998,20,True
Hurricane,The Click,0.824,0.48,C,-6.745,0.144,0.178,0.167,0.724,88.029,261080,1996,13,True
Ready To Go,Republica,0.559,0.953,D,-4.657,0.0568,0.000283,0.187,0.236,130.053,301067,1996,20,True
Somebody's Out There Watching,The Kinleys,0.606,0.805,G,-5.451,0.0318,0.125,0.351,0.44,81.488,215640,1999,9,True
If That's Your Boyfriend (He Wasn't Last Night),MeShell Ndegeocello,0.815,0.723,A#/Bb,-6.903,0.126,0.0524,0.0508,0.781,106.031,271813,1994,6,True
Slow Motion,Color Me Badd,0.783,0.885,F#/Gb,-7.747,0.0648,0.00531,0.0435,0.941,92.042,265667,1992,20,True
This Is How We Party,S.O.A.P.,0.758,0.911,F#/Gb,-4.192,0.0409,0.0467,0.687,0.911,109.974,198067,1998,12,True
Say You'll Be There,Spice Girls,0.726,0.679,C#/Db,-6.219,0.0473,0.0149,0.0837,0.751,107.02,235973,1997,21,True
Do For Love,2Pac Featuring Eric Williams,0.874,0.63,C#/Db,-3.585,0.298,0.0578,0.0582,0.717,95.0,281600,1998,18,True
One More Try,Kristine W,0.71,0.768,C,-6.949,0.0345,0.327,0.162,0.237,126.122,268267,1996,15,True
Recover Your Soul,Elton John,0.725,0.653,G,-9.365,0.0238,0.134,0.272,0.582,103.003,318040,1998,20,True
Roll To Me,Del Amitri,0.567,0.821,F#/Gb,-5.894,0.0371,0.418,0.108,0.895,150.106,132307,1996,36,True
Run Away,Real McCoy,0.721,0.924,C#/Db,-8.282,0.0396,0.000683,0.0817,0.694,130.947,244133,1995,20,True
Will You Be There (In The Morning),Heart,0.553,0.743,A,-6.794,0.0281,0.0365,0.194,0.528,166.499,269800,1994,18,True
I Wish,Skee-Lo,0.669,0.809,G,-7.146,0.147,0.00137,0.38,0.572,97.885,249293,1995,27,True
Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,0.48,0.628,F#/Gb,-7.643,0.0262,0.174,0.0753,0.541,143.412,240547,1998,42,True
Jump On It,Sir Mix-A-Lot,0.908,0.938,D,-5.682,0.201,0.0691,0.799,0.751,113.974,300533,1996,3,True
Real Hip Hop,Das EFX,0.858,0.76,E,-7.895,0.254,0.0217,0.322,0.951,93.082,247613,1995,10,True
Discotheque,U2,0.581,0.825,E,-9.689,0.0373,0.000859,0.11,0.663,120.362,318667,1997,11,True
Blue,LeAnn Rimes,0.545,0.452,E,-8.604,0.0248,0.595,0.161,0.297,91.294,169547,1996,20,True
MC's Act Like They Don't Know,KRS-One,0.855,0.798,C#/Db,-4.018,0.237,0.0101,0.628,0.855,90.429,295933,1995,11,True
Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",0.76,0.458,G,-8.834,0.19,0.376,0.143,0.581,84.08,267093,1998,23,True
What Mattered Most,Ty Herndon,0.529,0.509,C,-8.926,0.0253,0.415,0.171,0.27,142.311,221427,1995,3,True
Microphone Master,Das EFX (Featuring Mobb Deep),0.777,0.66,G#/Ab,-7.794,0.266,0.0934,0.0478,0.565,89.224,271973,1996,3,True
Find A Way,A Tribe Called Quest,0.773,0.581,G#/Ab,-8.466,0.432,0.0352,0.485,0.711,94.093,203067,1998,7,True
Treat 'Em Right,Chubb Rock,0.932,0.54,C#/Db,-13.168,0.227,0.0362,0.204,0.57,116.351,283307,1991,2,True
Worker Man,Patra,0.814,0.759,G,-11.117,0.11,0.129,0.306,0.881,82.366,296827,1994,16,True
Time After Time,Timmy T.,0.641,0.573,A,-9.198,0.0485,0.191,0.317,0.5,149.826,209427,1990,17,True
Goodbye,Spice Girls,0.552,0.694,E,-4.489,0.026,0.0846,0.117,0.359,136.019,275427,1999,11,True
Jump Around,House Of Pain,0.854,0.71,E,-6.32,0.0793,0.0113,0.166,0.818,106.894,214947,1993,30,True
Reach,Gloria Estefan,0.451,0.832,F,-5.371,0.0429,0.314,0.0722,0.435,156.104,230133,1996,20,True
Carnival,Natalie Merchant,0.601,0.48,F#/Gb,-11.41,0.0732,0.2,0.0297,0.802,188.214,361107,1996,31,True
Drop,The Pharcyde,0.849,0.744,A#/Bb,-6.993,0.274,0.301,0.234,0.695,95.098,334467,1996,3,True
"The Perfect Drug (From ""Lost Highway"")",Nine Inch Nails,0.627,0.883,F,-8.988,0.0947,0.0207,0.323,0.252,149.024,315440,1997,9,True
Good Enough,Sarah McLachlan,0.515,0.445,A,-7.674,0.0273,0.458,0.106,0.464,175.915,303933,1994,10,True
All I'm Missing Is You,"Glenn Medeiros Featuring Ray Parker, Jr.",0.742,0.745,F,-9.132,0.0296,0.12,0.0998,0.844,102.996,259733,1990,13,True
"Bills, Bills, Bills",Destiny's Child,0.845,0.576,B,-5.15,0.153,0.139,0.0764,0.461,127.641,256027,1999,20,True
I Say A Little Prayer,Diana King,0.69,0.889,E,-5.074,0.0595,0.00875,0.0904,0.538,125.958,211533,1997,20,True
Rosealia,Better Than Ezra,0.392,0.676,G,-11.914,0.0327,0.00567,0.155,0.548,120.926,278973,1996,12,True
I Can't Tell You Why,Brownstone,0.476,0.453,B,-13.593,0.0306,0.27,0.107,0.41,176.067,245992,1995,13,True
Cuts Both Ways,Gloria Estefan,0.38,0.309,B,-12.6,0.0329,0.649,0.0693,0.299,83.717,194333,1990,14,True
Please,The Kinleys,0.562,0.54,E,-6.351,0.0259,0.557,0.0948,0.277,140.77,214827,1997,12,True
I Don't Know,Michael Morales,0.593,0.618,A#/Bb,-11.099,0.034,0.46,0.121,0.549,97.093,236840,1990,6,True
Hang In Long Enough,Phil Collins,0.764,0.82,A#/Bb,-5.153,0.0349,0.321,0.917,0.56,119.985,285000,1991,13,True
Wrong Again,Martina McBride,0.531,0.554,C,-5.231,0.0265,0.215,0.101,0.102,141.434,195400,1999,9,True
There's Your Trouble,Dixie Chicks,0.737,0.869,D,-5.433,0.0267,0.481,0.308,0.898,126.628,193065,1998,16,True
Old To The New,Nice & Smooth,0.77,0.878,A#/Bb,-6.734,0.0531,0.0052,0.0857,0.468,100.418,253333,1994,7,True
Same Old Look,Jimmy Ryser,0.554,0.927,G,-6.103,0.0351,0.0309,0.206,0.531,125.023,276360,1990,7,True
Going Back To Cali,The Notorious B.I.G.,0.851,0.647,A,-5.847,0.339,0.207,0.0447,0.596,99.17,307427,1998,19,True
Watch Out Now,The Beatnuts Featuring Yellaklaw,0.781,0.633,B,-6.983,0.291,0.0969,0.154,0.913,100.414,174800,1999,12,True
Until Your Love Comes Back Around,RTZ,0.55,0.534,G#/Ab,-10.6,0.0331,0.229,0.0714,0.311,134.662,360400,1992,18,True
Stranger In Moscow,Michael Jackson,0.802,0.468,C#/Db,-8.629,0.0378,0.248,0.32,0.586,129.937,343960,1997,2,True
Butta Love,Next,0.735,0.441,C#/Db,-8.412,0.0407,0.0972,0.0967,0.591,108.015,296400,1998,23,True
I'm In Luv,Joe,0.736,0.822,B,-6.142,0.0317,0.023,0.0615,0.735,99.654,228027,1993,13,True
Shine,Collective Soul,0.54,0.423,F#/Gb,-8.799,0.0283,0.294,0.152,0.353,150.135,306040,1994,29,True
Can't Get You Off My Mind,Lenny Kravitz,0.567,0.52,G,-10.247,0.0283,0.0147,0.25,0.393,124.708,274000,1996,20,True
Come Again,Damn Yankees,0.222,0.681,A,-10.832,0.0469,0.126,0.128,0.388,130.689,339560,1991,10,True
Always On My Mind,SWV,0.621,0.583,C#/Db,-10.127,0.0345,0.0116,0.115,0.452,137.534,317360,1994,17,True
This House,Tracie Spencer,0.74,0.738,F#/Gb,-9.849,0.0399,0.0303,0.0324,0.971,112.589,306533,1991,23,True
Living In Sin,Bon Jovi,0.267,0.793,E,-7.12,0.0415,0.0247,0.0634,0.526,174.118,279053,1990,19,True
Given To Fly,Pearl Jam,0.317,0.764,G,-7.076,0.0282,0.000294,0.0996,0.341,101.173,238867,1998,16,True
No Mistakes,Patty Smyth,0.691,0.6,A,-9.015,0.026,0.0364,0.174,0.518,111.366,323427,1993,16,True
Keep The Faith,Bon Jovi,0.569,0.968,F,-3.72,0.0487,0.00108,0.0814,0.568,117.783,346533,1993,16,True
Praying For Time,George Michael,0.581,0.622,A#/Bb,-14.878,0.0354,0.0471,0.0915,0.257,127.814,280981,1990,14,True
Four Leaf Clover,Abra Moore,0.672,0.776,D,-6.351,0.0323,0.12,0.102,0.973,127.992,213840,1997,13,True
Higher Than Hope,Daryl Braithwaite,0.705,0.635,C#/Db,-11.835,0.0369,0.0268,0.104,0.599,109.99,299667,1991,10,True
Gone Crazy,Alan Jackson,0.538,0.34,F,-12.064,0.0244,0.43,0.0936,0.165,76.344,230440,1999,13,True
"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,0.709,0.911,F,-6.945,0.0433,0.0387,0.391,0.661,126.984,279920,1999,34,True
Gimme Some Love,Gina G,0.726,0.918,A#/Bb,-6.94,0.0363,0.0303,0.0691,0.861,134.009,214227,1997,11,True
If,Janet Jackson,0.653,0.976,B,-5.173,0.0797,0.0374,0.561,0.447,105.575,271640,1994,27,True
I Will Go With You (Con Te Partiro),Donna Summer,0.566,0.864,F#/Gb,-6.045,0.0629,0.118,0.333,0.441,129.909,247933,1999,9,True
Hooked On A Feeling (Ooga-Chaka),Baby Talk,0.613,0.678,G#/Ab,-7.85,0.106,0.542,0.0391,0.911,118.629,181107,1998,6,True
Baby,Brandy,0.807,0.651,F,-6.714,0.0477,0.0236,0.174,0.829,91.028,313293,1995,20,True
Beautiful Life,Ace Of Base,0.749,0.988,C,-5.266,0.0387,0.202,0.17,0.749,135.015,221187,1996,20,True
Love Is A Rock,REO Speedwagon,0.562,0.832,C,-9.279,0.0368,0.217,0.0505,0.443,106.033,336467,1990,6,True
Mr. Vain,Culture Beat,0.703,0.997,A,-7.666,0.0399,0.0726,0.123,0.391,132.872,257467,1994,20,True
Captain Save A Hoe,E-40,0.8,0.336,G,-19.552,0.252,0.0579,0.223,0.538,82.996,288298,1994,2,True
One Week,Barenaked Ladies,0.702,0.898,A,-6.003,0.0373,0.00854,0.0917,0.731,112.845,169760,1999,20,True
Let's Play House,Tha Dogg Pound Featuring Michel'le,0.822,0.702,A#/Bb,-4.759,0.0755,0.0919,0.191,0.804,91.37,204440,1996,16,True
Waterfalls,TLC,0.77,0.505,C#/Db,-7.345,0.0828,0.311,0.0777,0.757,171.798,279507,1996,34,True
Dr. Greenthumb,Cypress Hill,0.804,0.549,A#/Bb,-8.779,0.286,0.0467,0.0751,0.15,103.856,189253,1998,11,True
Someone You Used To Know,Collin Raye,0.589,0.369,A,-11.477,0.0242,0.123,0.114,0.295,98.997,225440,1999,14,True
I Wanna Rock,Luke,0.801,0.765,F#/Gb,-11.968,0.203,0.0399,0.429,0.624,138.052,279933,1992,14,True
Something In Your Eyes,Bell Biv DeVoe,0.796,0.623,F#/Gb,-9.309,0.0328,0.0301,0.0285,0.899,128.915,292533,1993,19,True
God Blessed Texas,Little Texas,0.648,0.766,A,-8.514,0.0326,0.232,0.121,0.971,128.798,208733,1994,12,True
Face The Music,RTZ,0.666,0.909,E,-11.076,0.0955,0.341,0.246,0.535,118.137,245907,1991,10,True
Two To Make It Right,Seduction,0.772,0.598,G,-10.857,0.0429,0.204,0.513,0.717,114.419,282267,1990,23,True
When I'm Back On My Feet Again,Michael Bolton,0.429,0.326,F,-12.703,0.03,0.377,0.101,0.185,77.849,228267,1990,19,True
Only Wanna Be With You,Hootie & The Blowfish,0.49,0.873,F#/Gb,-5.861,0.0355,0.107,0.118,0.513,103.272,229587,1996,32,True
No Ordinary Love,Sade,0.629,0.364,B,-12.259,0.038,0.468,0.0941,0.699,166.254,440467,1993,27,True
Get Up! (Before The Night Is Over),Technotronic,0.79,0.727,F#/Gb,-11.84,0.105,0.00418,0.0628,0.67,123.958,337093,1990,20,True
Goodbye,Tevin Campbell,0.607,0.714,F,-9.776,0.0536,0.00805,0.213,0.573,165.939,270652,1992,12,True
Where Do U Want Me To Put It,Solo,0.782,0.759,G#/Ab,-5.87,0.0447,0.261,0.102,0.779,87.01,243667,1996,18,True
This Kiss,Faith Hill,0.398,0.804,B,-5.559,0.0451,0.175,0.181,0.709,186.752,194307,1999,48,True
What About Us,Total,0.736,0.721,C#/Db,-6.188,0.0396,0.0143,0.0451,0.72,96.365,243783,1998,24,True
Gold Diggin' Girls,MC Nas-D & DJ Fred,0.899,0.667,B,-4.603,0.201,0.00276,0.112,0.754,138.031,261600,1993,4,True
You're The One,SWV,0.79,0.608,F#/Gb,-7.151,0.0363,0.522,0.193,0.958,94.166,282600,1996,20,True
Twilight Zone,2 Unlimited,0.7,0.99,D#/Eb,-7.559,0.0499,0.0873,0.151,0.77,127.884,248197,1992,20,True
How Do You Talk To An Angel,The Heights,0.404,0.51,A,-11.353,0.0321,0.281,0.0789,0.526,80.643,227267,1993,20,True
The Humpty Dance,Digital Underground,0.813,0.693,A#/Bb,-8.0,0.266,0.0341,0.121,0.618,103.508,391693,1990,23,True
For A Little While,Tim McGraw,0.554,0.815,G,-7.954,0.0256,0.133,0.0778,0.618,99.333,213893,1999,15,True
Time After Time,Inoj,0.776,0.563,C,-8.84,0.0324,0.223,0.0681,0.395,131.728,255673,1998,16,True
Murder She Wrote,Chaka Demus & Pliers,0.883,0.733,B,-9.153,0.128,0.161,0.334,0.947,95.103,245000,1993,17,True
Who's Got Your Love,Nyasia,0.721,0.923,C#/Db,-8.19,0.0881,0.0498,0.286,0.882,122.865,294800,1992,6,True
"Jeeps, Lex Coups, Bimaz & Benz",Lost Boyz,0.562,0.652,C#/Db,-9.253,0.426,0.0103,0.557,0.545,177.987,272467,1995,11,True
Children,Robert Miles,0.604,0.755,C,-10.761,0.0337,0.000295,0.0625,0.388,137.064,243267,1996,20,True
Spend My Life With You,Eric Benet Featuring Tamia,0.583,0.435,G#/Ab,-8.784,0.0386,0.434,0.102,0.292,72.01,276013,1999,22,True
Wherever Would I Be,Cheap Trick,0.49,0.516,G,-12.549,0.0265,0.208,0.101,0.22,73.922,246187,1990,10,True
Dreamlover,Mariah Carey,0.701,0.705,F,-6.18,0.0357,0.18,0.141,0.71,100.669,232960,1994,29,True
The Obvious Child,Paul Simon,0.523,0.717,G#/Ab,-11.611,0.0483,0.576,0.028,0.969,92.593,250227,1991,5,True
I'm So Happy I Can't Stop Crying,Sting,0.646,0.775,D#/Eb,-3.001,0.0285,0.272,0.142,0.614,146.9,242560,1996,3,True
808,Blaque,0.867,0.42,C#/Db,-9.478,0.167,0.00328,0.0887,0.367,121.66,306693,1999,20,True
Love Takes Time,Mariah Carey,0.602,0.338,B,-12.371,0.0293,0.727,0.0849,0.25,126.232,229227,1991,26,True
1-Luv,E-40 (Featuring Leviti),0.806,0.746,D,-5.473,0.151,0.0657,0.127,0.417,90.038,308307,1995,14,True
Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),0.928,0.771,D#/Eb,-5.935,0.251,0.102,0.338,0.679,93.987,231160,1997,28,True
My Up And Down,Adina Howard,0.712,0.647,G#/Ab,-4.149,0.0987,0.206,0.046,0.7,140.216,221093,1995,10,True
Dangerous,Busta Rhymes,0.913,0.6,B,-8.446,0.202,0.0096,0.117,0.764,103.268,217640,1998,19,True
Highwire,The Rolling Stones,0.442,0.942,G,-2.669,0.0472,0.0177,0.0455,0.809,126.884,285573,1991,7,True
It's Over Now,Deborah Cox,0.811,0.516,F,-6.994,0.0734,0.198,0.0994,0.544,120.089,260093,1999,6,True
Cruisin',D'Angelo,0.407,0.525,B,-12.725,0.166,0.381,0.0816,0.329,74.34,384667,1996,18,True
Santa's A Fat Bitch,Insane Clown Posse,0.85,0.546,C#/Db,-12.971,0.206,0.00574,0.719,0.655,94.28,262525,1998,5,True
Jealousy,Natalie Merchant,0.723,0.521,C,-9.78,0.028,0.296,0.0998,0.61,101.127,161533,1996,20,True
After The Rain,Nelson,0.461,0.867,D#/Eb,-5.879,0.0684,0.0109,0.33,0.611,125.441,245862,1991,22,True
Talk Show Shhh!,Shae Jones,0.884,0.26,A#/Bb,-7.458,0.0558,0.0244,0.0688,0.516,121.937,252819,1999,9,True
Damn I Wish I Was Your Lover,Sophie B. Hawkins,0.563,0.806,D,-6.826,0.0496,0.281,0.363,0.42,95.188,323400,1992,21,True
Vibeology,Paula Abdul,0.722,0.758,C#/Db,-9.33,0.0622,0.00485,0.0768,0.645,117.975,316333,1992,14,True
And Our Feelings,Babyface,0.741,0.592,E,-7.819,0.0298,0.138,0.224,0.27,128.137,342360,1994,20,True
Not Enough Time,INXS,0.668,0.727,D,-5.679,0.0414,0.0447,0.45,0.287,96.006,250653,1992,15,True
I Don't Want To Miss A Thing,Aerosmith,0.383,0.662,D,-5.162,0.0333,0.165,0.248,0.138,121.154,298760,1999,20,True
You Mean The World To Me,Toni Braxton,0.595,0.736,B,-6.648,0.0469,0.0964,0.104,0.521,167.669,296400,1994,31,True
Lollipop (Candyman),Aqua,0.718,0.944,C,-6.405,0.0282,0.0297,0.13,0.824,139.04,216707,1998,17,True
Bizarre Love Triangle,FRENTE!,0.738,0.198,C#/Db,-10.919,0.0625,0.906,0.105,0.682,123.158,119813,1994,15,True
Gotta Be,Jagged Edge,0.719,0.362,A,-11.547,0.0276,0.651,0.114,0.58,109.915,215267,1998,16,True
The Hearts Filthy Lesson,David Bowie,0.565,0.798,B,-8.295,0.087,0.00146,0.33,0.433,88.954,297560,1995,2,True
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,0.711,0.951,C#/Db,-8.406,0.0537,0.00189,0.0229,0.903,121.656,269307,1991,20,True
Groovin' In The Midnight,Maxi Priest,0.652,0.645,A#/Bb,-8.482,0.0414,0.0401,0.0739,0.555,92.945,303533,1992,8,True
I'm From The Country,Tracy Byrd,0.687,0.898,D,-3.93,0.042,0.206,0.284,0.952,129.542,213973,1998,18,True
Jump Jive An' Wail,The Brian Setzer Orchestra,0.638,0.811,G#/Ab,-5.43,0.117,0.0311,0.144,0.915,101.154,172933,1998,3,True
Barrel Of A Gun,Depeche Mode,0.522,0.949,E,-5.216,0.073,0.0221,0.0615,0.707,165.872,336293,1997,5,True
My Little Secret,Xscape,0.814,0.431,G#/Ab,-9.125,0.0936,0.371,0.335,0.542,129.957,268040,1999,14,True
Lights,Journey,0.193,0.5,G,-9.903,0.0381,0.108,0.332,0.354,207.639,190333,1993,17,True
The Power,Snap!,0.74,0.88,C,-7.693,0.0624,0.0434,0.341,0.707,108.9,228994,1990,22,True
Sweet Surrender,Sarah McLachlan,0.627,0.467,A,-9.81,0.0321,0.00286,0.11,0.61,113.01,240613,1998,14,True
Life,K-Ci & JoJo,0.629,0.511,C#/Db,-8.651,0.0326,0.114,0.0588,0.181,128.038,331240,1999,17,True
Letitgo,Prince,0.685,0.797,C#/Db,-4.851,0.0566,0.0437,0.314,0.825,173.253,335040,1994,14,True
You Put A Move On My Heart,Quincy Jones Introducing Tamia,0.492,0.438,F,-6.984,0.0273,0.591,0.116,0.204,149.74,372640,1996,4,True
Keep It Together,Madonna,0.719,0.819,G,-10.579,0.0448,0.231,0.0808,0.794,103.078,303200,1990,13,True
I Got The Hook Up!,Master P Featuring Sons Of Funk,0.608,0.704,B,-5.655,0.258,0.0447,0.397,0.818,79.302,256013,1998,20,True
Fat Boy,Max-A-Million,0.832,0.953,F,-6.351,0.0367,0.0105,0.0293,0.981,126.947,214000,1995,20,True
Love Gets Rough,Troy Newman,0.56,0.665,E,-11.428,0.0286,0.0522,0.174,0.48,95.013,296227,1991,4,True
You Still Touch Me,Sting,0.666,0.577,G,-9.012,0.022,0.0543,0.0837,0.634,101.283,226760,1996,13,True
Take Time,Chris Walker,0.648,0.743,G,-9.595,0.0592,0.0799,0.125,0.81,97.059,260840,1992,18,True
Kiss Of Life,Sade,0.724,0.472,F#/Gb,-11.298,0.0279,0.631,0.0968,0.779,97.11,251333,1993,11,True
Baby I'm Yours,Shai,0.705,0.575,D,-9.518,0.0381,0.215,0.12,0.596,143.8,274667,1993,25,True
What Time Is Love?,The KLF,0.618,0.749,F#/Gb,-9.841,0.0803,0.00187,0.213,0.669,120.099,214320,1992,12,True
"I Like It, I Love It",Tim McGraw,0.643,0.961,C,-5.298,0.0315,0.0196,0.948,0.96,124.027,205707,1996,20,True
So Hard,Pet Shop Boys,0.561,0.893,C,-7.663,0.038,0.00123,0.176,0.674,119.863,238387,1990,8,True
Use Your Heart,SWV,0.625,0.456,A,-9.537,0.0364,0.104,0.334,0.642,73.927,289240,1996,20,True
I Adore Mi Amor,Color Me Badd,0.683,0.476,D#/Eb,-9.995,0.027,0.243,0.0786,0.725,91.989,289200,1991,20,True
Home,Depeche Mode,0.473,0.725,C#/Db,-7.785,0.0307,0.0829,0.0787,0.463,150.741,342893,1997,3,True
Love Is On The Way,Saigon Kick,0.576,0.449,C#/Db,-8.764,0.0287,0.085,0.119,0.0552,129.323,264173,1993,22,True
Fall In Love Again,Eddie Money,0.596,0.521,E,-8.357,0.0298,0.605,0.0981,0.519,146.951,262333,1992,11,True
Who Said I Would,Phil Collins,0.688,0.9,F,-5.534,0.049,0.164,0.291,0.491,131.031,241787,1991,5,True
Sunday Morning,"Earth, Wind & Fire",0.613,0.783,G#/Ab,-9.55,0.0353,0.00408,0.0446,0.83,159.291,251867,1993,10,True
Romantic Call,Patra Featuring Yo-Yo,0.802,0.608,A#/Bb,-10.169,0.255,0.0174,0.0761,0.766,98.439,243093,1994,16,True
Tucker's Town,Hootie & The Blowfish,0.419,0.666,C,-7.781,0.0401,0.0372,0.281,0.481,79.78,241973,1996,20,True
Feel So Good,Mase,0.821,0.703,B,-8.464,0.24,0.192,0.0816,0.536,105.154,203627,1998,20,True
Run-Around,Blues Traveler,0.629,0.867,G,-7.307,0.0603,0.0865,0.126,0.876,151.695,279800,1996,49,True
The First Night,Monica,0.671,0.766,C#/Db,-9.218,0.0634,0.139,0.26,0.906,152.088,235573,1999,23,True
"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,0.22,0.174,F#/Gb,-20.329,0.0307,0.378,0.0944,0.106,167.178,260493,1996,15,True
Human Wheels,John Mellencamp,0.554,0.917,F#/Gb,-4.692,0.0358,0.00428,0.286,0.923,149.672,334173,1993,14,True
Won't Talk About It,Beats International,0.732,0.566,B,-15.492,0.0337,0.0299,0.229,0.943,105.826,276227,1990,8,True
When The Lights Go Out,Five,0.854,0.827,F,-6.424,0.0335,0.0636,0.123,0.961,104.001,249600,1998,26,True
Magic Carpet Ride,The Mighty Dub Katz,0.852,0.937,F#/Gb,-5.961,0.0465,0.00437,0.122,0.847,128.693,487947,1996,20,True
Smells Like Nirvana,"""Weird Al"" Yankovic",0.591,0.786,F#/Gb,-7.664,0.0749,0.162,0.28,0.729,120.762,224533,1992,11,True
Livin' La Vida Loca,Ricky Martin,0.425,0.954,C#/Db,-3.756,0.0476,0.00411,0.0555,0.933,178.043,243160,1999,20,True
(I Could Only) Whisper Your Name,"Harry Connick, Jr.",0.682,0.572,F,-7.067,0.045,0.191,0.0504,0.844,89.083,290333,1995,20,True
A Little Love,Corey Hart,0.644,0.856,C,-10.663,0.0526,0.0766,0.0813,0.542,121.055,252667,1990,11,True
Groovy Train,The Farm,0.663,0.663,G,-16.943,0.0351,0.00286,0.0233,0.782,115.858,244467,1992,16,True
There Goes My Baby,Trisha Yearwood,0.67,0.626,C,-5.579,0.0236,0.479,0.112,0.593,108.84,233000,1998,2,True
Pink,Aerosmith,0.431,0.751,C,-5.124,0.0423,0.0134,0.126,0.777,171.848,235360,1998,13,True
Indian Outlaw,Tim McGraw,0.664,0.739,A,-7.229,0.0415,0.0364,0.282,0.759,110.101,182120,1994,20,True
That's What Love Can Do,Boy Krazy,0.783,0.773,F,-7.541,0.0493,0.0103,0.0349,0.744,117.471,202000,1993,20,True
...Baby One More Time,Britney Spears,0.759,0.699,C,-5.745,0.0307,0.202,0.443,0.907,92.96,211067,1999,32,True
Closer To Me,The Outfield,0.675,0.61,A,-12.398,0.0355,0.152,0.124,0.821,120.979,197333,1992,11,True
Be My Baby Tonight,John Michael Montgomery,0.634,0.774,A,-7.651,0.0384,0.226,0.397,0.927,156.828,170533,1994,10,True
Twisted,Keith Sweat,0.615,0.514,B,-9.759,0.0466,0.393,0.248,0.822,175.849,260667,1997,38,True
Moonlight On Water,Laura Branigan,0.711,0.937,F#/Gb,-3.235,0.0536,0.236,0.51,0.931,126.067,279346,1990,9,True
You'll Be In My Heart,Phil Collins,0.569,0.744,G#/Ab,-6.48,0.0298,0.0559,0.0915,0.655,96.596,258400,1999,20,True
Dreams,The Cranberries,0.551,0.643,E,-13.091,0.0353,0.00313,0.421,0.514,128.661,271560,1994,20,True
The Only Thing That Looks Good On Me Is You,Bryan Adams,0.641,0.929,G,-5.466,0.0355,0.0138,0.33,0.911,118.9,215427,1996,12,True
Please Don't Go,K.W.S.,0.725,0.954,G#/Ab,-7.234,0.0375,0.0437,0.132,0.594,120.248,373600,1992,26,True
Pretty Fly (For A White Guy),The Offspring,0.723,0.895,B,-3.707,0.102,0.088,0.0717,0.963,143.373,188667,1999,16,True
Doin It,LL Cool J,0.801,0.55,A#/Bb,-11.044,0.209,0.365,0.117,0.609,94.993,293933,1996,20,True
Your Body's Callin',R. Kelly,0.658,0.55,A,-6.705,0.0302,0.457,0.114,0.727,168.289,277493,1994,20,True
Because The Night,"10,000 Maniacs",0.408,0.79,B,-8.138,0.103,0.26,0.765,0.347,122.624,223373,1994,29,True
Come Baby Come,K7,0.832,0.726,B,-7.739,0.191,0.0283,0.0468,0.548,106.118,239733,1994,21,True
Yolanda,Reality,0.763,0.678,G#/Ab,-9.25,0.0577,0.00049,0.013,0.943,123.927,307049,1994,10,True
To The Moon And Back,Savage Garden,0.584,0.76,C,-7.369,0.0359,0.0205,0.1,0.325,104.101,341067,1998,33,True
I'll Never Break Your Heart,Backstreet Boys,0.519,0.589,G,-6.005,0.029,0.0885,0.153,0.341,161.992,287507,1998,2,True
Hold On,Jamie Walters,0.571,0.553,C,-8.584,0.0279,0.0319,0.109,0.209,126.215,264560,1995,27,True
"It's Alright, It's Ok",Leah Andreone,0.734,0.67,C,-5.838,0.0321,0.0113,0.224,0.656,110.022,265133,1997,20,True
Man On The Moon,R.E.M.,0.667,0.699,G,-7.574,0.026,0.42,0.201,0.655,118.567,314173,1993,15,True
Light In Your Eyes,Blessid Union Of Souls,0.471,0.454,B,-9.118,0.0309,0.546,0.114,0.36,170.995,256200,1998,19,True
She's Always Right,Clay Walker,0.47,0.53,G#/Ab,-10.006,0.0317,0.354,0.19,0.444,142.741,201867,1999,6,True
Far Behind,Candlebox,0.552,0.645,G,-6.595,0.0268,0.00187,0.0424,0.588,89.518,299733,1995,23,True
Where Does That Leave Love,George LaMond,0.619,0.978,E,-4.378,0.0844,0.00495,0.0902,0.453,119.029,244958,1992,20,True
Hip Hop Ride,Da Youngsta's,0.788,0.589,C#/Db,-8.996,0.0909,0.00021,0.0665,0.486,96.969,259933,1994,9,True
Total Eclipse Of The Heart,Nicki French,0.575,0.912,C,-7.039,0.0285,0.00463,0.352,0.591,135.988,232347,1995,27,True
Take My Advice,Kym Sims,0.737,0.814,D,-10.396,0.0307,0.00019,0.0844,0.803,120.01,283227,1992,5,True
Who Can I Run To,Xscape,0.71,0.545,E,-9.599,0.0588,0.483,0.0644,0.632,140.233,216333,1996,20,True
The Real Love,Bob Seger & The Silver Bullet Band,0.721,0.546,F,-6.845,0.0269,0.0362,0.114,0.612,115.387,279867,1991,11,True
